# Renewables.ninja Solar PV (Point API) - 35.702, 51.351 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "35.7019", "lon": "51.3514", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "12", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-08-04 20:00,2019-08-05 00:30,0,0,0,23.338
2019-08-04 21:00,2019-08-05 01:30,0,0,0,23.108
2019-08-04 22:00,2019-08-05 02:30,0,0,0,23.248
2019-08-04 23:00,2019-08-05 03:30,0,0,0,23.365
2019-08-05 00:00,2019-08-05 04:30,0,0,0,23.383
2019-08-05 01:00,2019-08-05 05:30,0,0,0.002,23.163
2019-08-05 02:00,2019-08-05 06:30,0.402,0,0.053,23.896
2019-08-05 03:00,2019-08-05 07:30,2.069,0.133,0.083,27.511
2019-08-05 04:00,2019-08-05 08:30,4.297,0.353,0.092,29.951
2019-08-05 05:00,2019-08-05 09:30,6.224,0.569,0.099,31.681
2019-08-05 06:00,2019-08-05 10:30,7.662,0.753,0.102,33.204
2019-08-05 07:00,2019-08-05 11:30,8.493,0.871,0.106,34.483
2019-08-05 08:00,2019-08-05 12:30,8.768,0.915,0.107,35.476
2019-08-05 09:00,2019-08-05 13:30,8.507,0.881,0.108,36.115
2019-08-05 10:00,2019-08-05 14:30,7.723,0.774,0.106,36.341
2019-08-05 11:00,2019-08-05 15:30,6.401,0.604,0.103,36.144
2019-08-05 12:00,2019-08-05 16:30,4.568,0.389,0.099,35.470
2019-08-05 13:00,2019-08-05 17:30,2.431,0.165,0.094,34.257
2019-08-05 14:00,2019-08-05 18:30,0.633,0.012,0.067,31.679
2019-08-05 15:00,2019-08-05 19:30,0,0,0.006,27.742
2019-08-05 16:00,2019-08-05 20:30,0,0,0,26.451
2019-08-05 17:00,2019-08-05 21:30,0,0,0,24.351
2019-08-05 18:00,2019-08-05 22:30,0,0,0,22.749
2019-08-05 19:00,2019-08-05 23:30,0,0,0,21.849
2019-08-05 20:00,2019-08-06 00:30,0,0,0,21.269
2019-08-05 21:00,2019-08-06 01:30,0,0,0,20.798
2019-08-05 22:00,2019-08-06 02:30,0,0,0,20.336
2019-08-05 23:00,2019-08-06 03:30,0,0,0,19.929
2019-08-06 00:00,2019-08-06 04:30,0,0,0,19.636
2019-08-06 01:00,2019-08-06 05:30,0,0,0.002,19.469
2019-08-06 02:00,2019-08-06 06:30,0.438,0,0.056,20.744
2019-08-06 03:00,2019-08-06 07:30,1.976,0.101,0.103,23.457
2019-08-06 04:00,2019-08-06 08:30,4.227,0.323,0.107,26.057
2019-08-06 05:00,2019-08-06 09:30,6.155,0.538,0.110,28.773
2019-08-06 06:00,2019-08-06 10:30,7.591,0.719,0.113,30.630
2019-08-06 07:00,2019-08-06 11:30,8.443,0.838,0.116,32.063
2019-08-06 08:00,2019-08-06 12:30,8.729,0.887,0.116,33.384
2019-08-06 09:00,2019-08-06 13:30,8.514,0.864,0.114,34.166
2019-08-06 10:00,2019-08-06 14:30,7.743,0.762,0.111,34.386
2019-08-06 11:00,2019-08-06 15:30,6.479,0.605,0.103,34.139
2019-08-06 12:00,2019-08-06 16:30,4.703,0.403,0.094,33.300
2019-08-06 13:00,2019-08-06 17:30,2.555,0.185,0.084,31.790
2019-08-06 14:00,2019-08-06 18:30,0.628,0.016,0.061,29.194
2019-08-06 15:00,2019-08-06 19:30,0,0,0.006,25.057
2019-08-06 16:00,2019-08-06 20:30,0,0,0,23.360
2019-08-06 17:00,2019-08-06 21:30,0,0,0,22.227
2019-08-06 18:00,2019-08-06 22:30,0,0,0,21.334
2019-08-06 19:00,2019-08-06 23:30,0,0,0,20.773
2019-08-06 20:00,2019-08-07 00:30,0,0,0,20.328
2019-08-06 21:00,2019-08-07 01:30,0,0,0,19.878
2019-08-06 22:00,2019-08-07 02:30,0,0,0,19.641
2019-08-06 23:00,2019-08-07 03:30,0,0,0,19.467
2019-08-07 00:00,2019-08-07 04:30,0,0,0,19.580
2019-08-07 01:00,2019-08-07 05:30,0,0,0.002,19.584
2019-08-07 02:00,2019-08-07 06:30,0.431,0,0.055,20.598
2019-08-07 03:00,2019-08-07 07:30,1.981,0.101,0.103,23.314
2019-08-07 04:00,2019-08-07 08:30,4.131,0.305,0.114,25.831
2019-08-07 05:00,2019-08-07 09:30,6.118,0.527,0.115,28.153
2019-08-07 06:00,2019-08-07 10:30,7.679,0.728,0.112,29.821
2019-08-07 07:00,2019-08-07 11:30,8.517,0.844,0.115,31.246
2019-08-07 08:00,2019-08-07 12:30,8.794,0.889,0.117,32.331
2019-08-07 09:00,2019-08-07 13:30,8.582,0.866,0.114,33.042
2019-08-07 10:00,2019-08-07 14:30,7.808,0.765,0.111,33.384
2019-08-07 11:00,2019-08-07 15:30,6.487,0.600,0.105,33.323
2019-08-07 12:00,2019-08-07 16:30,4.658,0.392,0.099,32.770
2019-08-07 13:00,2019-08-07 17:30,2.500,0.173,0.090,31.646
2019-08-07 14:00,2019-08-07 18:30,0.626,0.014,0.063,29.338
2019-08-07 15:00,2019-08-07 19:30,0,0,0.005,25.770
2019-08-07 16:00,2019-08-07 20:30,0,0,0,24.575
2019-08-07 17:00,2019-08-07 21:30,0,0,0,23.700
2019-08-07 18:00,2019-08-07 22:30,0,0,0,22.912
2019-08-07 19:00,2019-08-07 23:30,0,0,0,22.192
2019-08-07 20:00,2019-08-08 00:30,0,0,0,21.485
2019-08-07 21:00,2019-08-08 01:30,0,0,0,21.023
2019-08-07 22:00,2019-08-08 02:30,0,0,0,20.896
2019-08-07 23:00,2019-08-08 03:30,0,0,0,20.637
2019-08-08 00:00,2019-08-08 04:30,0,0,0,20.133
2019-08-08 01:00,2019-08-08 05:30,0,0,0.002,19.661
2019-08-08 02:00,2019-08-08 06:30,0.422,0,0.054,20.667
2019-08-08 03:00,2019-08-08 07:30,2.020,0.109,0.098,23.381
2019-08-08 04:00,2019-08-08 08:30,4.195,0.315,0.110,25.797
2019-08-08 05:00,2019-08-08 09:30,6.179,0.536,0.113,28.168
2019-08-08 06:00,2019-08-08 10:30,7.663,0.723,0.114,29.719
2019-08-08 07:00,2019-08-08 11:30,8.530,0.843,0.117,30.974
2019-08-08 08:00,2019-08-08 12:30,8.832,0.890,0.118,31.920
2019-08-08 09:00,2019-08-08 13:30,8.484,0.841,0.122,32.539
2019-08-08 10:00,2019-08-08 14:30,7.690,0.736,0.121,32.870
2019-08-08 11:00,2019-08-08 15:30,6.283,0.558,0.121,32.768
2019-08-08 12:00,2019-08-08 16:30,4.448,0.350,0.117,32.216
2019-08-08 13:00,2019-08-08 17:30,2.372,0.144,0.106,31.145
2019-08-08 14:00,2019-08-08 18:30,0.618,0.010,0.067,28.878
2019-08-08 15:00,2019-08-08 19:30,0,0,0.004,25.351
2019-08-08 16:00,2019-08-08 20:30,0,0,0,24.048
2019-08-08 17:00,2019-08-08 21:30,0,0,0,23.129
2019-08-08 18:00,2019-08-08 22:30,0,0,0,22.439
2019-08-08 19:00,2019-08-08 23:30,0,0,0,21.462
2019-08-08 20:00,2019-08-09 00:30,0,0,0,20.579
2019-08-08 21:00,2019-08-09 01:30,0,0,0,20.256
2019-08-08 22:00,2019-08-09 02:30,0,0,0,20.325
2019-08-08 23:00,2019-08-09 03:30,0,0,0,20.124
2019-08-09 00:00,2019-08-09 04:30,0,0,0,19.440
2019-08-09 01:00,2019-08-09 05:30,0,0,0.001,18.806
2019-08-09 02:00,2019-08-09 06:30,0.425,0,0.055,19.787
2019-08-09 03:00,2019-08-09 07:30,1.928,0.084,0.114,22.105
2019-08-09 04:00,2019-08-09 08:30,4.043,0.276,0.131,24.259
2019-08-09 05:00,2019-08-09 09:30,5.979,0.484,0.136,26.378
2019-08-09 06:00,2019-08-09 10:30,7.393,0.653,0.141,28.037
2019-08-09 07:00,2019-08-09 11:30,8.149,0.748,0.151,29.431
2019-08-09 08:00,2019-08-09 12:30,8.200,0.744,0.167,30.449
2019-08-09 09:00,2019-08-09 13:30,7.925,0.709,0.170,31.144
2019-08-09 10:00,2019-08-09 14:30,7.109,0.606,0.169,31.562
2019-08-09 11:00,2019-08-09 15:30,5.875,0.467,0.159,31.602
2019-08-09 12:00,2019-08-09 16:30,4.202,0.294,0.144,31.203
2019-08-09 13:00,2019-08-09 17:30,2.290,0.122,0.118,30.268
2019-08-09 14:00,2019-08-09 18:30,0.619,0.009,0.067,28.101
2019-08-09 15:00,2019-08-09 19:30,0,0,0.004,25.101
2019-08-09 16:00,2019-08-09 20:30,0,0,0,24.091
2019-08-09 17:00,2019-08-09 21:30,0,0,0,23.320
2019-08-09 18:00,2019-08-09 22:30,0,0,0,22.554
2019-08-09 19:00,2019-08-09 23:30,0,0,0,21.793
2019-08-09 20:00,2019-08-10 00:30,0,0,0,21.018
2019-08-09 21:00,2019-08-10 01:30,0,0,0,20.502
2019-08-09 22:00,2019-08-10 02:30,0,0,0,20.242
2019-08-09 23:00,2019-08-10 03:30,0,0,0,19.588
2019-08-10 00:00,2019-08-10 04:30,0,0,0,19.063
2019-08-10 01:00,2019-08-10 05:30,0,0,0.001,18.804
2019-08-10 02:00,2019-08-10 06:30,0.397,0,0.052,19.786
2019-08-10 03:00,2019-08-10 07:30,2.060,0.120,0.090,22.726
2019-08-10 04:00,2019-08-10 08:30,4.317,0.336,0.100,24.978
2019-08-10 05:00,2019-08-10 09:30,6.311,0.553,0.107,26.866
2019-08-10 06:00,2019-08-10 10:30,7.583,0.701,0.120,28.524
2019-08-10 07:00,2019-08-10 11:30,8.417,0.813,0.125,29.985
2019-08-10 08:00,2019-08-10 12:30,8.685,0.856,0.126,31.174
2019-08-10 09:00,2019-08-10 13:30,8.572,0.854,0.119,32.088
2019-08-10 10:00,2019-08-10 14:30,7.748,0.747,0.116,32.619
2019-08-10 11:00,2019-08-10 15:30,6.428,0.586,0.110,32.723
2019-08-10 12:00,2019-08-10 16:30,4.607,0.382,0.102,32.344
2019-08-10 13:00,2019-08-10 17:30,2.474,0.170,0.090,31.405
2019-08-10 14:00,2019-08-10 18:30,0.596,0.013,0.061,28.872
2019-08-10 15:00,2019-08-10 19:30,0,0,0.004,25.251
2019-08-10 16:00,2019-08-10 20:30,0,0,0,24.471
2019-08-10 17:00,2019-08-10 21:30,0,0,0,23.582
2019-08-10 18:00,2019-08-10 22:30,0,0,0,22.647
2019-08-10 19:00,2019-08-10 23:30,0,0,0,21.917
2019-08-10 20:00,2019-08-11 00:30,0,0,0,21.478
2019-08-10 21:00,2019-08-11 01:30,0,0,0,21.368
2019-08-10 22:00,2019-08-11 02:30,0,0,0,21.431
2019-08-10 23:00,2019-08-11 03:30,0,0,0,21.334
2019-08-11 00:00,2019-08-11 04:30,0,0,0,21.139
2019-08-11 01:00,2019-08-11 05:30,0,0,0.001,20.812
2019-08-11 02:00,2019-08-11 06:30,0.375,0,0.050,21.642
2019-08-11 03:00,2019-08-11 07:30,2.084,0.130,0.084,24.546
2019-08-11 04:00,2019-08-11 08:30,4.339,0.345,0.098,26.708
2019-08-11 05:00,2019-08-11 09:30,6.136,0.532,0.114,28.579
2019-08-11 06:00,2019-08-11 10:30,7.470,0.689,0.126,30.157
2019-08-11 07:00,2019-08-11 11:30,8.146,0.771,0.139,31.359
2019-08-11 08:00,2019-08-11 12:30,8.367,0.799,0.145,32.178
2019-08-11 09:00,2019-08-11 13:30,8.163,0.778,0.142,32.797
2019-08-11 10:00,2019-08-11 14:30,7.465,0.695,0.134,33.158
2019-08-11 11:00,2019-08-11 15:30,6.257,0.555,0.122,33.126
2019-08-11 12:00,2019-08-11 16:30,4.507,0.364,0.110,32.607
2019-08-11 13:00,2019-08-11 17:30,2.435,0.162,0.095,31.570
2019-08-11 14:00,2019-08-11 18:30,0.588,0.012,0.061,29.068
2019-08-11 15:00,2019-08-11 19:30,0,0,0.004,25.683
2019-08-11 16:00,2019-08-11 20:30,0,0,0,24.385
2019-08-11 17:00,2019-08-11 21:30,0,0,0,22.709
2019-08-11 18:00,2019-08-11 22:30,0,0,0,21.409
2019-08-11 19:00,2019-08-11 23:30,0,0,0,20.734
2019-08-11 20:00,2019-08-12 00:30,0,0,0,20.352
2019-08-11 21:00,2019-08-12 01:30,0,0,0,20.080
2019-08-11 22:00,2019-08-12 02:30,0,0,0,19.850
2019-08-11 23:00,2019-08-12 03:30,0,0,0,19.857
2019-08-12 00:00,2019-08-12 04:30,0,0,0,20.002
2019-08-12 01:00,2019-08-12 05:30,0,0,0.001,19.831
2019-08-12 02:00,2019-08-12 06:30,0.404,0,0.053,20.566
2019-08-12 03:00,2019-08-12 07:30,1.922,0.081,0.116,22.528
2019-08-12 04:00,2019-08-12 08:30,3.901,0.244,0.148,24.193
2019-08-12 05:00,2019-08-12 09:30,5.633,0.409,0.170,25.895
2019-08-12 06:00,2019-08-12 10:30,6.819,0.528,0.193,27.266
2019-08-12 07:00,2019-08-12 11:30,7.458,0.592,0.213,28.472
2019-08-12 08:00,2019-08-12 12:30,7.623,0.608,0.223,29.460
2019-08-12 09:00,2019-08-12 13:30,7.620,0.627,0.207,30.222
2019-08-12 10:00,2019-08-12 14:30,6.871,0.542,0.200,30.568
2019-08-12 11:00,2019-08-12 15:30,5.583,0.396,0.193,30.463
2019-08-12 12:00,2019-08-12 16:30,3.840,0.218,0.179,29.929
2019-08-12 13:00,2019-08-12 17:30,2.000,0.071,0.140,28.979
2019-08-12 14:00,2019-08-12 18:30,0.535,0.004,0.064,27.346
2019-08-12 15:00,2019-08-12 19:30,0,0,0.003,24.757
2019-08-12 16:00,2019-08-12 20:30,0,0,0,24.127
2019-08-12 17:00,2019-08-12 21:30,0,0,0,23.462
2019-08-12 18:00,2019-08-12 22:30,0,0,0,22.863
2019-08-12 19:00,2019-08-12 23:30,0,0,0,22.108
2019-08-12 20:00,2019-08-13 00:30,0,0,0,21.001
2019-08-12 21:00,2019-08-13 01:30,0,0,0,20.912
2019-08-12 22:00,2019-08-13 02:30,0,0,0,20.463
2019-08-12 23:00,2019-08-13 03:30,0,0,0,19.574
2019-08-13 00:00,2019-08-13 04:30,0,0,0,18.688
2019-08-13 01:00,2019-08-13 05:30,0,0,0.001,18.046
2019-08-13 02:00,2019-08-13 06:30,0.372,0,0.049,18.971
2019-08-13 03:00,2019-08-13 07:30,2.092,0.124,0.088,21.141
2019-08-13 04:00,2019-08-13 08:30,4.404,0.342,0.099,22.919
2019-08-13 05:00,2019-08-13 09:30,6.444,0.563,0.105,24.910
2019-08-13 06:00,2019-08-13 10:30,7.803,0.724,0.116,26.671
2019-08-13 07:00,2019-08-13 11:30,8.416,0.794,0.133,28.049
2019-08-13 08:00,2019-08-13 12:30,8.514,0.800,0.146,29.108
2019-08-13 09:00,2019-08-13 13:30,8.225,0.762,0.149,29.784
2019-08-13 10:00,2019-08-13 14:30,7.358,0.650,0.150,30.033
2019-08-13 11:00,2019-08-13 15:30,6.106,0.507,0.140,29.916
2019-08-13 12:00,2019-08-13 16:30,4.402,0.332,0.124,29.454
2019-08-13 13:00,2019-08-13 17:30,2.384,0.146,0.102,28.571
2019-08-13 14:00,2019-08-13 18:30,0.576,0.011,0.060,26.949
2019-08-13 15:00,2019-08-13 19:30,0,0,0.003,24.149
2019-08-13 16:00,2019-08-13 20:30,0,0,0,23.108
2019-08-13 17:00,2019-08-13 21:30,0,0,0,22.309
2019-08-13 18:00,2019-08-13 22:30,0,0,0,21.703
2019-08-13 19:00,2019-08-13 23:30,0,0,0,21.269
2019-08-13 20:00,2019-08-14 00:30,0,0,0,21.080
2019-08-13 21:00,2019-08-14 01:30,0,0,0,20.754
2019-08-13 22:00,2019-08-14 02:30,0,0,0,20.025
2019-08-13 23:00,2019-08-14 03:30,0,0,0,19.274
2019-08-14 00:00,2019-08-14 04:30,0,0,0,18.574
2019-08-14 01:00,2019-08-14 05:30,0,0,0.001,17.478
2019-08-14 02:00,2019-08-14 06:30,0.348,0,0.047,18.138
2019-08-14 03:00,2019-08-14 07:30,2.122,0.134,0.079,19.815
2019-08-14 04:00,2019-08-14 08:30,4.567,0.369,0.086,21.477
2019-08-14 05:00,2019-08-14 09:30,6.640,0.593,0.092,23.394
2019-08-14 06:00,2019-08-14 10:30,8.087,0.770,0.098,25.210
2019-08-14 07:00,2019-08-14 11:30,8.956,0.891,0.102,26.872
2019-08-14 08:00,2019-08-14 12:30,9.242,0.939,0.103,28.238
2019-08-14 09:00,2019-08-14 13:30,8.998,0.912,0.101,29.119
2019-08-14 10:00,2019-08-14 14:30,8.178,0.805,0.098,29.506
2019-08-14 11:00,2019-08-14 15:30,6.810,0.637,0.092,29.515
2019-08-14 12:00,2019-08-14 16:30,4.901,0.424,0.084,29.055
2019-08-14 13:00,2019-08-14 17:30,2.598,0.193,0.075,28.057
2019-08-14 14:00,2019-08-14 18:30,0.543,0.015,0.053,26.235
2019-08-14 15:00,2019-08-14 19:30,0,0,0.003,22.915
2019-08-14 16:00,2019-08-14 20:30,0,0,0,21.814
2019-08-14 17:00,2019-08-14 21:30,0,0,0,21.156
2019-08-14 18:00,2019-08-14 22:30,0,0,0,20.529
2019-08-14 19:00,2019-08-14 23:30,0,0,0,19.941
2019-08-14 20:00,2019-08-15 00:30,0,0,0,19.150
2019-08-14 21:00,2019-08-15 01:30,0,0,0,18.617
2019-08-14 22:00,2019-08-15 02:30,0,0,0,18.261
2019-08-14 23:00,2019-08-15 03:30,0,0,0,17.775
2019-08-15 00:00,2019-08-15 04:30,0,0,0,17.018
2019-08-15 01:00,2019-08-15 05:30,0,0,0,16.479
2019-08-15 02:00,2019-08-15 06:30,0.279,0,0.039,17.477
2019-08-15 03:00,2019-08-15 07:30,2.265,0.168,0.059,20.427
2019-08-15 04:00,2019-08-15 08:30,4.789,0.411,0.068,22.490
2019-08-15 05:00,2019-08-15 09:30,6.853,0.637,0.077,24.485
2019-08-15 06:00,2019-08-15 10:30,8.289,0.816,0.085,26.418
2019-08-15 07:00,2019-08-15 11:30,9.109,0.932,0.090,28.156
2019-08-15 08:00,2019-08-15 12:30,9.356,0.975,0.092,29.545
2019-08-15 09:00,2019-08-15 13:30,9.090,0.943,0.092,30.429
2019-08-15 10:00,2019-08-15 14:30,8.267,0.835,0.089,30.870
2019-08-15 11:00,2019-08-15 15:30,6.891,0.662,0.083,30.923
2019-08-15 12:00,2019-08-15 16:30,4.976,0.446,0.075,30.533
2019-08-15 13:00,2019-08-15 17:30,2.644,0.209,0.066,29.579
2019-08-15 14:00,2019-08-15 18:30,0.508,0.018,0.047,27.237
2019-08-15 15:00,2019-08-15 19:30,0,0,0.003,23.714
2019-08-15 16:00,2019-08-15 20:30,0,0,0,22.816
2019-08-15 17:00,2019-08-15 21:30,0,0,0,22.153
2019-08-15 18:00,2019-08-15 22:30,0,0,0,21.361
2019-08-15 19:00,2019-08-15 23:30,0,0,0,20.421
2019-08-15 20:00,2019-08-16 00:30,0,0,0,19.593
2019-08-15 21:00,2019-08-16 01:30,0,0,0,19.190
2019-08-15 22:00,2019-08-16 02:30,0,0,0,18.991
2019-08-15 23:00,2019-08-16 03:30,0,0,0,18.717
2019-08-16 00:00,2019-08-16 04:30,0,0,0,18.363
2019-08-16 01:00,2019-08-16 05:30,0,0,0,17.907
2019-08-16 02:00,2019-08-16 06:30,0.236,0,0.035,18.601
2019-08-16 03:00,2019-08-16 07:30,2.298,0.180,0.052,21.958
2019-08-16 04:00,2019-08-16 08:30,4.849,0.428,0.062,24.189
2019-08-16 05:00,2019-08-16 09:30,6.913,0.658,0.071,26.295
2019-08-16 06:00,2019-08-16 10:30,8.371,0.844,0.077,28.199
2019-08-16 07:00,2019-08-16 11:30,9.198,0.964,0.082,29.750
2019-08-16 08:00,2019-08-16 12:30,9.462,1.008,0.084,30.900
2019-08-16 09:00,2019-08-16 13:30,9.201,0.976,0.083,31.642
2019-08-16 10:00,2019-08-16 14:30,8.398,0.868,0.080,31.974
2019-08-16 11:00,2019-08-16 15:30,7.036,0.694,0.073,31.902
2019-08-16 12:00,2019-08-16 16:30,5.108,0.472,0.065,31.384
2019-08-16 13:00,2019-08-16 17:30,2.724,0.228,0.056,30.331
2019-08-16 14:00,2019-08-16 18:30,0.475,0.020,0.041,27.818
2019-08-16 15:00,2019-08-16 19:30,0,0,0.002,23.952
2019-08-16 16:00,2019-08-16 20:30,0,0,0,22.708
2019-08-16 17:00,2019-08-16 21:30,0,0,0,22.031
2019-08-16 18:00,2019-08-16 22:30,0,0,0,20.993
2019-08-16 19:00,2019-08-16 23:30,0,0,0,19.878
2019-08-16 20:00,2019-08-17 00:30,0,0,0,19.078
2019-08-16 21:00,2019-08-17 01:30,0,0,0,18.626
2019-08-16 22:00,2019-08-17 02:30,0,0,0,18.354
2019-08-16 23:00,2019-08-17 03:30,0,0,0,18.066
2019-08-17 00:00,2019-08-17 04:30,0,0,0,17.751
2019-08-17 01:00,2019-08-17 05:30,0,0,0,17.469
2019-08-17 02:00,2019-08-17 06:30,0.202,0,0.031,18.599
2019-08-17 03:00,2019-08-17 07:30,2.342,0.190,0.047,22.781
2019-08-17 04:00,2019-08-17 08:30,4.917,0.442,0.057,25.089
2019-08-17 05:00,2019-08-17 09:30,6.986,0.673,0.067,26.907
2019-08-17 06:00,2019-08-17 10:30,8.396,0.852,0.075,28.580
2019-08-17 07:00,2019-08-17 11:30,9.226,0.971,0.080,29.995
2019-08-17 08:00,2019-08-17 12:30,9.491,1.016,0.082,31.073
2019-08-17 09:00,2019-08-17 13:30,9.228,0.983,0.081,31.747
2019-08-17 10:00,2019-08-17 14:30,8.425,0.874,0.078,32.018
2019-08-17 11:00,2019-08-17 15:30,7.062,0.699,0.072,31.875
2019-08-17 12:00,2019-08-17 16:30,5.164,0.481,0.062,31.271
2019-08-17 13:00,2019-08-17 17:30,2.759,0.235,0.052,30.105
2019-08-17 14:00,2019-08-17 18:30,0.456,0.021,0.038,27.399
2019-08-17 15:00,2019-08-17 19:30,0,0,0.002,23.315
2019-08-17 16:00,2019-08-17 20:30,0,0,0,22.077
2019-08-17 17:00,2019-08-17 21:30,0,0,0,21.183
2019-08-17 18:00,2019-08-17 22:30,0,0,0,20.209
2019-08-17 19:00,2019-08-17 23:30,0,0,0,19.441
2019-08-17 20:00,2019-08-18 00:30,0,0,0,18.896
2019-08-17 21:00,2019-08-18 01:30,0,0,0,18.619
2019-08-17 22:00,2019-08-18 02:30,0,0,0,18.536
2019-08-17 23:00,2019-08-18 03:30,0,0,0,18.287
2019-08-18 00:00,2019-08-18 04:30,0,0,0,18.070
2019-08-18 01:00,2019-08-18 05:30,0,0,0,17.771
2019-08-18 02:00,2019-08-18 06:30,0.211,0,0.032,18.474
2019-08-18 03:00,2019-08-18 07:30,2.326,0.186,0.049,22.513
2019-08-18 04:00,2019-08-18 08:30,4.892,0.438,0.059,25.069
2019-08-18 05:00,2019-08-18 09:30,6.971,0.669,0.068,26.735
2019-08-18 06:00,2019-08-18 10:30,8.418,0.853,0.076,28.276
2019-08-18 07:00,2019-08-18 11:30,9.250,0.971,0.081,29.605
2019-08-18 08:00,2019-08-18 12:30,9.516,1.015,0.083,30.642
2019-08-18 09:00,2019-08-18 13:30,9.255,0.982,0.082,31.288
2019-08-18 10:00,2019-08-18 14:30,8.440,0.871,0.079,31.538
2019-08-18 11:00,2019-08-18 15:30,7.059,0.695,0.074,31.359
2019-08-18 12:00,2019-08-18 16:30,5.106,0.470,0.066,30.736
2019-08-18 13:00,2019-08-18 17:30,2.699,0.223,0.057,29.568
2019-08-18 14:00,2019-08-18 18:30,0.463,0.018,0.042,26.771
2019-08-18 15:00,2019-08-18 19:30,0,0,0.002,23.019
2019-08-18 16:00,2019-08-18 20:30,0,0,0,22.033
2019-08-18 17:00,2019-08-18 21:30,0,0,0,21.308
2019-08-18 18:00,2019-08-18 22:30,0,0,0,20.609
2019-08-18 19:00,2019-08-18 23:30,0,0,0,20.001
2019-08-18 20:00,2019-08-19 00:30,0,0,0,19.643
2019-08-18 21:00,2019-08-19 01:30,0,0,0,19.506
2019-08-18 22:00,2019-08-19 02:30,0,0,0,19.324
2019-08-18 23:00,2019-08-19 03:30,0,0,0,19.142
2019-08-19 00:00,2019-08-19 04:30,0,0,0,18.935
2019-08-19 01:00,2019-08-19 05:30,0,0,0,18.721
2019-08-19 02:00,2019-08-19 06:30,0.230,0,0.035,19.482
2019-08-19 03:00,2019-08-19 07:30,2.264,0.176,0.054,23.295
2019-08-19 04:00,2019-08-19 08:30,4.786,0.423,0.064,25.739
2019-08-19 05:00,2019-08-19 09:30,6.846,0.653,0.073,27.584
2019-08-19 06:00,2019-08-19 10:30,8.272,0.834,0.081,29.298
2019-08-19 07:00,2019-08-19 11:30,9.106,0.954,0.085,30.699
2019-08-19 08:00,2019-08-19 12:30,9.380,0.999,0.087,31.699
2019-08-19 09:00,2019-08-19 13:30,9.149,0.971,0.086,32.322
2019-08-19 10:00,2019-08-19 14:30,8.347,0.862,0.082,32.537
2019-08-19 11:00,2019-08-19 15:30,6.983,0.687,0.076,32.329
2019-08-19 12:00,2019-08-19 16:30,5.046,0.463,0.068,31.694
2019-08-19 13:00,2019-08-19 17:30,2.660,0.218,0.059,30.543
2019-08-19 14:00,2019-08-19 18:30,0.455,0.017,0.042,27.676
2019-08-19 15:00,2019-08-19 19:30,0,0,0.001,23.930
2019-08-19 16:00,2019-08-19 20:30,0,0,0,22.926
2019-08-19 17:00,2019-08-19 21:30,0,0,0,21.993
2019-08-19 18:00,2019-08-19 22:30,0,0,0,21.051
2019-08-19 19:00,2019-08-19 23:30,0,0,0,20.328
2019-08-19 20:00,2019-08-20 00:30,0,0,0,19.661
2019-08-19 21:00,2019-08-20 01:30,0,0,0,19.253
2019-08-19 22:00,2019-08-20 02:30,0,0,0,19.717
2019-08-19 23:00,2019-08-20 03:30,0,0,0,20.248
2019-08-20 00:00,2019-08-20 04:30,0,0,0,20.342
2019-08-20 01:00,2019-08-20 05:30,0,0.003,0,20.165
2019-08-20 02:00,2019-08-20 06:30,0.224,0,0.034,20.677
2019-08-20 03:00,2019-08-20 07:30,2.265,0.175,0.055,22.944
2019-08-20 04:00,2019-08-20 08:30,4.800,0.421,0.065,24.764
2019-08-20 05:00,2019-08-20 09:30,6.869,0.650,0.074,26.488
2019-08-20 06:00,2019-08-20 10:30,8.310,0.832,0.082,28.174
2019-08-20 07:00,2019-08-20 11:30,9.141,0.950,0.087,29.626
2019-08-20 08:00,2019-08-20 12:30,9.403,0.994,0.089,30.768
2019-08-20 09:00,2019-08-20 13:30,9.151,0.963,0.088,31.511
2019-08-20 10:00,2019-08-20 14:30,8.339,0.855,0.084,31.886
2019-08-20 11:00,2019-08-20 15:30,6.963,0.680,0.078,31.876
2019-08-20 12:00,2019-08-20 16:30,5.019,0.457,0.070,31.401
2019-08-20 13:00,2019-08-20 17:30,2.633,0.214,0.061,30.364
2019-08-20 14:00,2019-08-20 18:30,0.449,0.016,0.043,27.611
2019-08-20 15:00,2019-08-20 19:30,0,0,0.001,24.122
2019-08-20 16:00,2019-08-20 20:30,0,0,0,23.087
2019-08-20 17:00,2019-08-20 21:30,0,0,0,22.210
2019-08-20 18:00,2019-08-20 22:30,0,0,0,21.365
2019-08-20 19:00,2019-08-20 23:30,0,0,0,20.585
